market_date_sec,tradingDay,time,product,symbol,open,high,low,close,last,volume,oi,askPrice1,bidPrice1,askVolume1,bidVolume1,limitUp,limitDown,factor,UTC
2022-05-20 10:05:54,2022-05-20,2022-05-20 10:05:54.820,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3425.0,21219,29107,3426.0,3424.5,1,12,3834.0,2834.0,1.0,2022-05-19 21:05:54
2022-05-20 10:05:55,2022-05-20,2022-05-20 10:05:55.885,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3425.0,21220,29107,3425.5,3424.5,1,11,3834.0,2834.0,1.0,2022-05-19 21:05:55
2022-05-20 10:05:56,2022-05-20,2022-05-20 10:05:56.698,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3424.5,21223,29108,3425.5,3424.5,1,8,3834.0,2834.0,1.0,2022-05-19 21:05:56
2022-05-20 10:05:58,2022-05-20,2022-05-20 10:05:58.593,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3425.5,21224,29107,3426.5,3424.5,3,8,3834.0,2834.0,1.0,2022-05-19 21:05:58
2022-05-20 10:05:59,2022-05-20,2022-05-20 10:05:59.606,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3425.5,21224,29107,3425.5,3425.0,1,1,3834.0,2834.0,1.0,2022-05-19 21:05:59
2022-05-20 10:06:00,2022-05-20,2022-05-20 10:06:00.409,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3425.5,21224,29107,3425.5,3425.0,1,2,3834.0,2834.0,1.0,2022-05-19 21:06:00
2022-05-20 10:06:02,2022-05-20,2022-05-20 10:06:02.823,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3425.5,21225,29107,3426.5,3425.0,3,3,3834.0,2834.0,1.0,2022-05-19 21:06:02
2022-05-20 10:06:03,2022-05-20,2022-05-20 10:06:03.992,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3424.5,21231,29106,3425.5,3424.5,3,5,3834.0,2834.0,1.0,2022-05-19 21:06:03
2022-05-20 10:06:05,2022-05-20,2022-05-20 10:06:05.940,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3424.5,21232,29106,3425.5,3424.5,3,6,3834.0,2834.0,1.0,2022-05-19 21:06:05
2022-05-20 10:06:06,2022-05-20,2022-05-20 10:06:06.809,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3425.5,21233,29106,3425.5,3424.5,3,6,3834.0,2834.0,1.0,2022-05-19 21:06:06
2022-05-20 10:06:07,2022-05-20,2022-05-20 10:06:07.841,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3424.5,21234,29106,3425.0,3424.5,1,5,3834.0,2834.0,1.0,2022-05-19 21:06:07
2022-05-20 10:06:14,2022-05-20,2022-05-20 10:06:14.767,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3424.5,21239,29110,3425.0,3424.0,1,2,3834.0,2834.0,1.0,2022-05-19 21:06:14
2022-05-20 10:06:16,2022-05-20,2022-05-20 10:06:16.963,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3424.0,21241,29112,3424.5,3422.5,1,2,3834.0,2834.0,1.0,2022-05-19 21:06:16
2022-05-20 10:06:17,2022-05-20,2022-05-20 10:06:17.691,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3424.0,21241,29112,3424.0,3422.5,2,2,3834.0,2834.0,1.0,2022-05-19 21:06:17
2022-05-20 10:06:19,2022-05-20,2022-05-20 10:06:19.077,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3424.0,21242,29113,3424.5,3422.5,1,2,3834.0,2834.0,1.0,2022-05-19 21:06:19
2022-05-20 10:06:23,2022-05-20,2022-05-20 10:06:23.709,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3424.0,21242,29113,3424.0,3422.5,1,2,3834.0,2834.0,1.0,2022-05-19 21:06:23
2022-05-20 10:06:25,2022-05-20,2022-05-20 10:06:25.756,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3422.5,21243,29113,3423.5,3422.5,1,2,3834.0,2834.0,1.0,2022-05-19 21:06:25
2022-05-20 10:06:27,2022-05-20,2022-05-20 10:06:27.775,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3423.5,21245,29113,3424.0,3423.0,1,1,3834.0,2834.0,1.0,2022-05-19 21:06:27
2022-05-20 10:06:28,2022-05-20,2022-05-20 10:06:28.279,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3423.0,21246,29113,3424.0,3422.5,1,1,3834.0,2834.0,1.0,2022-05-19 21:06:28
2022-05-20 10:06:29,2022-05-20,2022-05-20 10:06:29.599,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3423.0,21246,29113,3423.0,3422.5,1,2,3834.0,2834.0,1.0,2022-05-19 21:06:29
2022-05-20 10:06:31,2022-05-20,2022-05-20 10:06:31.856,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3423.0,21247,29113,3424.0,3422.5,1,2,3834.0,2834.0,1.0,2022-05-19 21:06:31
2022-05-20 10:06:32,2022-05-20,2022-05-20 10:06:32.516,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3423.0,21247,29113,3424.0,3423.0,1,1,3834.0,2834.0,1.0,2022-05-19 21:06:32
2022-05-20 10:06:33,2022-05-20,2022-05-20 10:06:33.422,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3423.0,21248,29114,3424.0,3423.0,1,5,3834.0,2834.0,1.0,2022-05-19 21:06:33
2022-05-20 10:06:34,2022-05-20,2022-05-20 10:06:34.314,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3423.0,21250,29116,3424.0,3423.0,1,3,3834.0,2834.0,1.0,2022-05-19 21:06:34
2022-05-20 10:06:35,2022-05-20,2022-05-20 10:06:35.893,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3423.5,21252,29118,3424.0,3423.0,1,2,3834.0,2834.0,1.0,2022-05-19 21:06:35
2022-05-20 10:06:36,2022-05-20,2022-05-20 10:06:36.593,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3424.0,21255,29119,3425.0,3424.0,5,15,3834.0,2834.0,1.0,2022-05-19 21:06:36
2022-05-20 10:06:37,2022-05-20,2022-05-20 10:06:37.262,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3424.0,21256,29120,3425.0,3424.0,5,14,3834.0,2834.0,1.0,2022-05-19 21:06:37
2022-05-20 10:06:39,2022-05-20,2022-05-20 10:06:39.480,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3424.0,21259,29120,3425.0,3424.0,5,11,3834.0,2834.0,1.0,2022-05-19 21:06:39
2022-05-20 10:06:40,2022-05-20,2022-05-20 10:06:40.461,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3424.0,21260,29121,3425.0,3424.0,5,10,3834.0,2834.0,1.0,2022-05-19 21:06:40
2022-05-20 10:06:41,2022-05-20,2022-05-20 10:06:41.157,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3424.0,21260,29121,3425.0,3424.0,4,10,3834.0,2834.0,1.0,2022-05-19 21:06:41
2022-05-20 10:06:43,2022-05-20,2022-05-20 10:06:43.447,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3424.0,21265,29121,3425.0,3424.0,4,6,3834.0,2834.0,1.0,2022-05-19 21:06:43
2022-05-20 10:06:44,2022-05-20,2022-05-20 10:06:44.662,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3424.0,21265,29121,3424.5,3424.0,1,6,3834.0,2834.0,1.0,2022-05-19 21:06:44
2022-05-20 10:06:47,2022-05-20,2022-05-20 10:06:47.730,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3424.0,21268,29124,3424.5,3424.0,1,3,3834.0,2834.0,1.0,2022-05-19 21:06:47
2022-05-20 10:06:48,2022-05-20,2022-05-20 10:06:48.621,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3424.0,21269,29125,3424.5,3424.0,1,2,3834.0,2834.0,1.0,2022-05-19 21:06:48
2022-05-20 10:06:50,2022-05-20,2022-05-20 10:06:50.211,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3424.0,21271,29126,3424.5,3422.5,2,2,3834.0,2834.0,1.0,2022-05-19 21:06:50
2022-05-20 10:06:51,2022-05-20,2022-05-20 10:06:51.900,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3423.5,21272,29126,3423.5,3422.5,6,2,3834.0,2834.0,1.0,2022-05-19 21:06:51
2022-05-20 10:06:53,2022-05-20,2022-05-20 10:06:53.464,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3423.5,21278,29128,3423.5,3422.5,5,4,3834.0,2834.0,1.0,2022-05-19 21:06:53
2022-05-20 10:06:54,2022-05-20,2022-05-20 10:06:54.966,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3422.5,21280,29130,3422.0,3421.5,1,1,3834.0,2834.0,1.0,2022-05-19 21:06:54
2022-05-20 10:06:55,2022-05-20,2022-05-20 10:06:55.964,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3421.5,21282,29130,3422.0,3421.5,1,2,3834.0,2834.0,1.0,2022-05-19 21:06:55
2022-05-20 10:06:56,2022-05-20,2022-05-20 10:06:56.633,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3421.5,21283,29129,3421.5,3421.0,2,1,3834.0,2834.0,1.0,2022-05-19 21:06:56
2022-05-20 10:06:57,2022-05-20,2022-05-20 10:06:57.990,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3421.5,21284,29128,3421.5,3421.0,2,4,3834.0,2834.0,1.0,2022-05-19 21:06:57
2022-05-20 10:06:58,2022-05-20,2022-05-20 10:06:58.619,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3421.5,21284,29128,3421.5,3421.0,3,4,3834.0,2834.0,1.0,2022-05-19 21:06:58
2022-05-20 10:06:59,2022-05-20,2022-05-20 10:06:59.877,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3421.0,21286,29128,3421.5,3421.0,4,4,3834.0,2834.0,1.0,2022-05-19 21:06:59
2022-05-20 10:07:01,2022-05-20,2022-05-20 10:07:01.964,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3422.0,21291,29130,3422.0,3421.5,1,12,3834.0,2834.0,1.0,2022-05-19 21:07:01
2022-05-20 10:07:02,2022-05-20,2022-05-20 10:07:02.996,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3422.5,21295,29132,3422.5,3422.0,6,2,3834.0,2834.0,1.0,2022-05-19 21:07:02
2022-05-20 10:07:03,2022-05-20,2022-05-20 10:07:03.630,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3422.5,21295,29132,3422.5,3422.0,7,3,3834.0,2834.0,1.0,2022-05-19 21:07:03
2022-05-20 10:07:04,2022-05-20,2022-05-20 10:07:04.988,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3422.0,21305,29138,3423.5,3421.5,5,13,3834.0,2834.0,1.0,2022-05-19 21:07:04
2022-05-20 10:07:06,2022-05-20,2022-05-20 10:07:06.971,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3422.0,21307,29137,3423.5,3422.0,4,1,3834.0,2834.0,1.0,2022-05-19 21:07:06
2022-05-20 10:07:07,2022-05-20,2022-05-20 10:07:07.443,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3422.0,21307,29137,3423.5,3422.0,4,2,3834.0,2834.0,1.0,2022-05-19 21:07:07
2022-05-20 10:07:10,2022-05-20,2022-05-20 10:07:10.066,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3423.5,21308,29136,3423.5,3422.0,3,2,3834.0,2834.0,1.0,2022-05-19 21:07:10
2022-05-20 10:07:11,2022-05-20,2022-05-20 10:07:11.416,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3422.0,21310,29136,3423.5,3421.5,3,13,3834.0,2834.0,1.0,2022-05-19 21:07:11
2022-05-20 10:07:12,2022-05-20,2022-05-20 10:07:12.991,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3421.5,21311,29137,3422.0,3421.5,1,12,3834.0,2834.0,1.0,2022-05-19 21:07:12
2022-05-20 10:07:14,2022-05-20,2022-05-20 10:07:14.972,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3422.0,21314,29138,3423.0,3421.5,1,12,3834.0,2834.0,1.0,2022-05-19 21:07:14
2022-05-20 10:07:15,2022-05-20,2022-05-20 10:07:15.480,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3422.0,21314,29138,3422.0,3421.5,1,12,3834.0,2834.0,1.0,2022-05-19 21:07:15
2022-05-20 10:07:16,2022-05-20,2022-05-20 10:07:16.613,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3422.0,21314,29138,3423.0,3421.5,2,12,3834.0,2834.0,1.0,2022-05-19 21:07:16
2022-05-20 10:07:17,2022-05-20,2022-05-20 10:07:17.184,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3422.0,21314,29138,3423.0,3422.0,1,1,3834.0,2834.0,1.0,2022-05-19 21:07:17
2022-05-20 10:07:18,2022-05-20,2022-05-20 10:07:18.968,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3422.0,21315,29137,3423.0,3422.0,2,1,3834.0,2834.0,1.0,2022-05-19 21:07:18
2022-05-20 10:07:19,2022-05-20,2022-05-20 10:07:19.965,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3422.0,21317,29136,3423.0,3421.5,2,13,3834.0,2834.0,1.0,2022-05-19 21:07:19
2022-05-20 10:07:20,2022-05-20,2022-05-20 10:07:20.942,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3423.0,21318,29136,3423.0,3421.5,1,13,3834.0,2834.0,1.0,2022-05-19 21:07:20
2022-05-20 10:07:21,2022-05-20,2022-05-20 10:07:21.731,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3423.0,21318,29136,3423.5,3421.5,3,13,3834.0,2834.0,1.0,2022-05-19 21:07:21
2022-05-20 10:07:23,2022-05-20,2022-05-20 10:07:23.637,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3423.0,21318,29136,3423.5,3423.0,3,1,3834.0,2834.0,1.0,2022-05-19 21:07:23
2022-05-20 10:07:24,2022-05-20,2022-05-20 10:07:24.439,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3423.0,21318,29136,3423.5,3423.0,3,2,3834.0,2834.0,1.0,2022-05-19 21:07:24
2022-05-20 10:07:25,2022-05-20,2022-05-20 10:07:25.507,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3423.0,21320,29135,3423.0,3421.5,1,13,3834.0,2834.0,1.0,2022-05-19 21:07:25
2022-05-20 10:07:26,2022-05-20,2022-05-20 10:07:26.674,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3423.0,21322,29134,3422.5,3422.0,1,1,3834.0,2834.0,1.0,2022-05-19 21:07:26
2022-05-20 10:07:29,2022-05-20,2022-05-20 10:07:29.982,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3422.0,21323,29135,3422.0,3421.5,1,12,3834.0,2834.0,1.0,2022-05-19 21:07:29
2022-05-20 10:07:30,2022-05-20,2022-05-20 10:07:30.648,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3421.5,21335,29141,3421.5,3421.0,6,1,3834.0,2834.0,1.0,2022-05-19 21:07:30
2022-05-20 10:07:31,2022-05-20,2022-05-20 10:07:31.932,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3420.0,21343,29141,3421.0,3420.0,2,25,3834.0,2834.0,1.0,2022-05-19 21:07:31
2022-05-20 10:07:32,2022-05-20,2022-05-20 10:07:32.473,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3420.0,21356,29143,3421.0,3420.0,2,12,3834.0,2834.0,1.0,2022-05-19 21:07:32
2022-05-20 10:07:33,2022-05-20,2022-05-20 10:07:33.219,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3420.0,21366,29142,3421.0,3420.0,2,2,3834.0,2834.0,1.0,2022-05-19 21:07:33
2022-05-20 10:07:34,2022-05-20,2022-05-20 10:07:34.657,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3420.0,21367,29142,3420.5,3420.0,1,1,3834.0,2834.0,1.0,2022-05-19 21:07:34
2022-05-20 10:07:35,2022-05-20,2022-05-20 10:07:35.989,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3419.5,21377,29140,3420.0,3418.5,3,1,3834.0,2834.0,1.0,2022-05-19 21:07:35
2022-05-20 10:07:36,2022-05-20,2022-05-20 10:07:36.638,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3419.5,21377,29140,3419.0,3418.5,1,1,3834.0,2834.0,1.0,2022-05-19 21:07:36
2022-05-20 10:07:37,2022-05-20,2022-05-20 10:07:37.692,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3419.5,21380,29140,3419.5,3418.5,13,1,3834.0,2834.0,1.0,2022-05-19 21:07:37
2022-05-20 10:07:38,2022-05-20,2022-05-20 10:07:38.662,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3418.5,21381,29140,3418.5,3418.0,5,7,3834.0,2834.0,1.0,2022-05-19 21:07:38
2022-05-20 10:07:39,2022-05-20,2022-05-20 10:07:39.851,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3418.0,21390,29133,3418.0,3417.0,1,1,3834.0,2834.0,1.0,2022-05-19 21:07:39
2022-05-20 10:07:41,2022-05-20,2022-05-20 10:07:41.586,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3417.0,21392,29133,3417.0,3416.5,1,10,3834.0,2834.0,1.0,2022-05-19 21:07:41
2022-05-20 10:07:42,2022-05-20,2022-05-20 10:07:42.989,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3417.0,21393,29133,3417.0,3416.5,1,10,3834.0,2834.0,1.0,2022-05-19 21:07:42
2022-05-20 10:07:43,2022-05-20,2022-05-20 10:07:43.548,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3416.5,21394,29133,3417.0,3416.5,1,9,3834.0,2834.0,1.0,2022-05-19 21:07:43
2022-05-20 10:07:44,2022-05-20,2022-05-20 10:07:44.928,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3416.5,21406,29132,3418.0,3417.0,1,1,3834.0,2834.0,1.0,2022-05-19 21:07:44
2022-05-20 10:07:45,2022-05-20,2022-05-20 10:07:45.396,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3416.5,21408,29132,3418.0,3416.0,1,4,3834.0,2834.0,1.0,2022-05-19 21:07:45
2022-05-20 10:07:46,2022-05-20,2022-05-20 10:07:46.661,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3417.5,21410,29132,3418.5,3418.0,5,18,3834.0,2834.0,1.0,2022-05-19 21:07:46
2022-05-20 10:07:47,2022-05-20,2022-05-20 10:07:47.165,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3418.5,21418,29129,3419.5,3418.0,5,16,3834.0,2834.0,1.0,2022-05-19 21:07:47
2022-05-20 10:07:48,2022-05-20,2022-05-20 10:07:48.583,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3418.5,21419,29129,3419.5,3418.5,6,2,3834.0,2834.0,1.0,2022-05-19 21:07:48
2022-05-20 10:07:49,2022-05-20,2022-05-20 10:07:49.563,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3419.5,21420,29129,3419.0,3418.5,1,2,3834.0,2834.0,1.0,2022-05-19 21:07:49
2022-05-20 10:07:50,2022-05-20,2022-05-20 10:07:50.923,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3419.0,21421,29128,3419.5,3418.5,5,2,3834.0,2834.0,1.0,2022-05-19 21:07:50
2022-05-20 10:07:51,2022-05-20,2022-05-20 10:07:51.622,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3418.5,21422,29127,3419.0,3418.5,1,1,3834.0,2834.0,1.0,2022-05-19 21:07:51
2022-05-20 10:07:52,2022-05-20,2022-05-20 10:07:52.957,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3419.0,21423,29127,3419.0,3418.5,3,1,3834.0,2834.0,1.0,2022-05-19 21:07:52
2022-05-20 10:07:53,2022-05-20,2022-05-20 10:07:53.427,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3419.0,21424,29127,3419.0,3418.5,2,1,3834.0,2834.0,1.0,2022-05-19 21:07:53
2022-05-20 10:07:54,2022-05-20,2022-05-20 10:07:54.159,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3419.0,21425,29127,3419.0,3418.5,2,1,3834.0,2834.0,1.0,2022-05-19 21:07:54
2022-05-20 10:07:55,2022-05-20,2022-05-20 10:07:55.469,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3419.5,21432,29129,3420.0,3419.0,4,1,3834.0,2834.0,1.0,2022-05-19 21:07:55
2022-05-20 10:07:56,2022-05-20,2022-05-20 10:07:56.677,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3420.5,21439,29131,3422.0,3420.5,2,2,3834.0,2834.0,1.0,2022-05-19 21:07:56
2022-05-20 10:07:57,2022-05-20,2022-05-20 10:07:57.177,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3420.5,21439,29131,3421.5,3420.0,1,1,3834.0,2834.0,1.0,2022-05-19 21:07:57
2022-05-20 10:07:58,2022-05-20,2022-05-20 10:07:58.579,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3421.5,21440,29131,3420.5,3420.0,1,1,3834.0,2834.0,1.0,2022-05-19 21:07:58
2022-05-20 10:07:59,2022-05-20,2022-05-20 10:07:59.638,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3420.0,21444,29129,3420.0,3419.0,7,1,3834.0,2834.0,1.0,2022-05-19 21:07:59
2022-05-20 10:08:00,2022-05-20,2022-05-20 10:08:00.409,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3420.0,21444,29129,3420.0,3418.0,10,11,3834.0,2834.0,1.0,2022-05-19 21:08:00
2022-05-20 10:08:01,2022-05-20,2022-05-20 10:08:01.697,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3420.0,21448,29128,3419.5,3418.0,2,8,3834.0,2834.0,1.0,2022-05-19 21:08:01
2022-05-20 10:08:02,2022-05-20,2022-05-20 10:08:02.615,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3418.0,21451,29128,3419.5,3418.0,2,4,3834.0,2834.0,1.0,2022-05-19 21:08:02
2022-05-20 10:08:03,2022-05-20,2022-05-20 10:08:03.717,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3418.0,21453,29126,3419.5,3418.0,1,3,3834.0,2834.0,1.0,2022-05-19 21:08:03
2022-05-20 10:08:05,2022-05-20,2022-05-20 10:08:05.951,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3418.0,21458,29125,3418.0,3417.0,1,1,3834.0,2834.0,1.0,2022-05-19 21:08:05
2022-05-20 10:08:07,2022-05-20,2022-05-20 10:08:07.973,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3418.0,21460,29125,3419.5,3417.0,1,2,3834.0,2834.0,1.0,2022-05-19 21:08:07
2022-05-20 10:08:08,2022-05-20,2022-05-20 10:08:08.217,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3418.0,21460,29125,3419.0,3417.0,2,2,3834.0,2834.0,1.0,2022-05-19 21:08:08
2022-05-20 10:08:09,2022-05-20,2022-05-20 10:08:09.623,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3417.0,21467,29121,3419.5,3417.0,1,2,3834.0,2834.0,1.0,2022-05-19 21:08:09
2022-05-20 10:08:10,2022-05-20,2022-05-20 10:08:10.346,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3417.0,21467,29121,3419.5,3418.0,1,2,3834.0,2834.0,1.0,2022-05-19 21:08:10
2022-05-20 10:08:12,2022-05-20,2022-05-20 10:08:12.844,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3418.0,21469,29122,3419.5,3418.0,1,1,3834.0,2834.0,1.0,2022-05-19 21:08:12
2022-05-20 10:08:15,2022-05-20,2022-05-20 10:08:15.469,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3419.5,21473,29120,3419.5,3417.5,1,3,3834.0,2834.0,1.0,2022-05-19 21:08:15
2022-05-20 10:08:16,2022-05-20,2022-05-20 10:08:16.972,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3419.5,21473,29120,3418.0,3417.0,1,3,3834.0,2834.0,1.0,2022-05-19 21:08:16
2022-05-20 10:08:17,2022-05-20,2022-05-20 10:08:17.611,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3418.0,21474,29119,3419.0,3417.0,1,3,3834.0,2834.0,1.0,2022-05-19 21:08:17
2022-05-20 10:08:19,2022-05-20,2022-05-20 10:08:19.102,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3417.0,21475,29119,3419.0,3418.0,1,1,3834.0,2834.0,1.0,2022-05-19 21:08:19
2022-05-20 10:08:21,2022-05-20,2022-05-20 10:08:21.716,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3417.0,21475,29119,3418.5,3418.0,1,1,3834.0,2834.0,1.0,2022-05-19 21:08:21
2022-05-20 10:08:22,2022-05-20,2022-05-20 10:08:22.889,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3418.0,21476,29118,3418.5,3418.0,1,1,3834.0,2834.0,1.0,2022-05-19 21:08:22
2022-05-20 10:08:24,2022-05-20,2022-05-20 10:08:24.966,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3418.0,21480,29118,3419.0,3417.5,2,1,3834.0,2834.0,1.0,2022-05-19 21:08:24
2022-05-20 10:08:26,2022-05-20,2022-05-20 10:08:26.965,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3419.0,21482,29119,3418.5,3417.0,1,2,3834.0,2834.0,1.0,2022-05-19 21:08:26
2022-05-20 10:08:29,2022-05-20,2022-05-20 10:08:29.554,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3418.5,21483,29119,3419.0,3417.0,2,2,3834.0,2834.0,1.0,2022-05-19 21:08:29
2022-05-20 10:08:30,2022-05-20,2022-05-20 10:08:30.784,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3418.5,21486,29120,3418.5,3417.5,1,3,3834.0,2834.0,1.0,2022-05-19 21:08:30
2022-05-20 10:08:31,2022-05-20,2022-05-20 10:08:31.868,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3417.5,21487,29120,3418.5,3416.5,1,1,3834.0,2834.0,1.0,2022-05-19 21:08:31
2022-05-20 10:08:33,2022-05-20,2022-05-20 10:08:33.608,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3416.5,21489,29121,3416.5,3416.0,2,9,3834.0,2834.0,1.0,2022-05-19 21:08:33
2022-05-20 10:08:34,2022-05-20,2022-05-20 10:08:34.028,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3416.5,21491,29123,3417.5,3416.5,1,2,3834.0,2834.0,1.0,2022-05-19 21:08:34
2022-05-20 10:08:35,2022-05-20,2022-05-20 10:08:35.696,J,Fut0_J2209,3334.0,3447.5,3315.5,0.0,3417.5,21492,29124,3418.5,3416.5,1,2,3834.0,2834.0,1.0,2022-05-19 21:08:35
